time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,2,1,111,30
2024-10-07 00:00:00+00:00,8,4,506,143
2024-10-08 00:00:00+00:00,5,4,597,147
2024-10-09 00:00:00+00:00,6,6,628,162
2024-10-10 00:00:00+00:00,13,4,624,157
2024-10-11 00:00:00+00:00,25,4,514,146
2024-10-12 00:00:00+00:00,5,3,131,25
2024-10-13 00:00:00+00:00,5,3,172,38
2024-10-14 00:00:00+00:00,4,2,435,132
2024-10-15 00:00:00+00:00,43,4,756,152
2024-10-16 00:00:00+00:00,85,11,702,178
2024-10-17 00:00:00+00:00,17,3,614,164
2024-10-18 00:00:00+00:00,82,6,553,133
2024-10-19 00:00:00+00:00,1,1,92,22
